mode,logistics_partner,vehicle_type,fuel_type,distance_in_km_per_route,vehicle_capacity_in_kg,load_capacity_in_kg,average_speed_in_km_per_hr,traffic_condition,no_of_stop,vehicle_age_in_years,engine_norm_type,adjusted_fuel_efficiency_in_km_litre,adjusted_energy_kwh_per_km,total_energy_kwh,fuel_consumption_in_litre,load_factor,c02_emission_kg,load_utilization,fuel_per_km,co2_per_km,co2_per_litre,speed_per_stop,high_emitter,efficiency_score,low_efficiency,co2_tier
Road,Flipkart,light_truck,diesel,118,1800.0,1080.0,33.64,Low,6,3,BS-IV,9.919,0.0399,5.1199,11.968,0.6,27.526,0.6,0.10142372881355932,0.23327118644067796,2.299966577540107,5.6066666666666665,False,14.146481731807476,False,Medium
Road,Flipkart,light_truck,diesel,127,1500.0,1230.0,36.25,Moderate,16,5,BS-IV,6.93,0.0399,5.1199,18.434,0.82,42.398,0.82,0.1451496062992126,0.3338425196850394,2.2999891504828036,2.265625,False,9.884867732235389,False,Medium
Road,Flipkart,light_truck,diesel,75,2200.0,1012.0,30.23,Moderate,16,4,BS-III,7.367,0.0399,5.1199,10.242,0.46,24.581,0.46,0.13656000000000001,0.3277466666666667,2.400019527436047,1.889375,False,10.373925574944206,False,Medium
Road,Flipkart,light_truck,diesel,141,1500.0,1215.0,29.75,Moderate,10,3,BS-VI,7.936,0.0399,5.1199,17.839,0.81,37.462,0.81,0.1265177304964539,0.26568794326241135,2.100005605695387,2.975,False,11.66784449316773,False,Medium
Road,Flipkart,light_truck,diesel,166,1500.0,1110.0,25.15,Low,20,5,BS-IV,9.616,0.0399,5.1199,17.298,0.74,39.785,0.74,0.10420481927710842,0.23966867469879516,2.299976875939415,1.2574999999999998,False,13.76891193680892,False,Medium
Road,Flipkart,light_truck,diesel,121,2200.0,1914.0,29.19,Moderate,12,6,BS-III,7.398,0.0399,5.1199,16.396,0.87,39.35,0.87,0.13550413223140498,0.32520661157024794,2.399975603805806,2.4325,False,10.454816977395236,False,Medium
Road,Flipkart,light_truck,diesel,68,1500.0,300.0,32.72,Moderate,6,8,BS-IV,7.627,0.0399,5.1199,9.044,0.2,20.801,0.2,0.133,0.3058970588235294,2.2999778858911983,5.453333333333333,False,10.787870594711865,False,Medium
Road,Flipkart,light_truck,diesel,81,1800.0,1548.0,35.15,Moderate,14,8,BS-VI,8.905,0.0399,5.1199,9.157,0.86,19.23,0.86,0.11304938271604938,0.2374074074074074,2.1000327618215575,2.5107142857142857,False,13.057860307204688,False,Medium
Road,Flipkart,light_truck,diesel,140,2200.0,1210.0,29.13,Moderate,16,4,BS-VI,3.45,0.0399,5.1199,16.428,0.55,34.499,0.55,0.11734285714285715,0.2464214285714286,2.1000121743364986,1.820625,False,12.580124189313018,False,Medium
Road,Flipkart,light_truck,diesel,136,2200.0,1012.0,30.92,Moderate,9,8,BS-IV,9.238,0.0399,5.1199,14.811,0.46,34.065,0.46,0.10890441176470589,0.2504779411764706,2.299979744784282,3.4355555555555557,False,13.174731991506306,False,Medium
Road,Flipkart,light_truck,diesel,126,2000.0,400.0,29.78,Moderate,20,7,BS-IV,8.732,0.0399,5.1199,14.486,0.2,33.318,0.2,0.11496825396825397,0.2644285714285714,2.300013806433798,1.489,False,12.479792893050561,False,Medium
Road,Flipkart,light_truck,diesel,147,2200.0,440.0,25.63,Heavy,12,7,BS-IV,8.697,0.0399,5.1199,16.953,0.2,38.992,0.2,0.11532653061224489,0.2652517006802721,2.300005898661004,2.1358333333333333,False,12.441035779215419,False,Medium
Road,Flipkart,light_truck,diesel,150,2000.0,1500.0,31.17,Moderate,7,8,BS-III,6.461,0.0399,5.1199,23.219,0.75,55.726,0.75,0.15479333333333334,0.37150666666666665,2.4000172272707694,4.452857142857143,False,9.15196827496349,False,High
Road,Flipkart,light_truck,diesel,98,2000.0,400.0,33.62,Moderate,14,8,BS-IV,7.893,0.0399,5.1199,12.45,0.2,28.635,0.2,0.1270408163265306,0.29219387755102044,2.3000000000000003,2.4014285714285712,False,11.293871136720796,False,Medium
Road,Flipkart,light_truck,diesel,101,1800.0,360.0,31.37,Low,10,8,BS-IV,9.643,0.0399,5.1199,10.57,0.2,24.311,0.2,0.10465346534653466,0.2407029702970297,2.3,3.137,False,13.709843280819381,False,Medium
Road,Flipkart,light_truck,diesel,108,2000.0,940.0,33.06,Moderate,16,4,BS-VI,7.434,0.0399,5.1199,14.617,0.47,30.696,0.47,0.1353425925925926,0.2842222222222222,2.100020524047342,2.06625,False,10.907030772645065,False,Medium
Road,Flipkart,light_truck,diesel,95,2000.0,1060.0,27.76,Low,11,6,BS-III,7.084,0.0399,5.1199,13.522,0.53,32.453,0.53,0.14233684210526315,0.34161052631578953,2.4000147907114333,2.523636363636364,False,9.95289819485367,False,High
Road,Flipkart,light_truck,lng,523,10000.0,8141.41,56.17,Moderate,6,5,BS-IV,3.154,0.0399,5.1199,166.1,0.8141,456.77,0.814141,0.3175908221797323,0.8733652007648183,2.749969897652017,9.361666666666666,False,4.293701986715426,True,High
Road,Flipkart,light_truck,lng,446,12000.0,8469.12,62.08,Heavy,13,4,BS-IV,3.546,0.0399,5.1199,125.91,0.7058,346.25,0.70576,0.2823094170403587,0.7763452914798207,2.749980144547693,4.775384615384615,False,4.830299334204393,True,High
Road,Flipkart,light_truck,lng,349,9000.0,3662.5,62.46,Moderate,14,1,BS-VI,4.082,0.0399,5.1199,85.59,0.4069,235.37,0.40694444444444444,0.245243553008596,0.6744126074498568,2.7499707909802544,4.461428571428572,False,5.560350962536045,True,High
Road,Flipkart,light_truck,lng,421,13000.0,11082.25,47.71,Low,10,3,BS-VI,3.949,0.0399,5.1199,106.64,0.8525,293.26,0.8524807692307692,0.2533016627078385,0.6965795724465558,2.75,4.771,False,5.383448134760963,True,High
Road,Flipkart,light_truck,lng,648,9000.0,5172.53,61.66,Moderate,7,2,BS-IV,4.032,0.0399,5.1199,160.91,0.5747,442.5,0.5747255555555555,0.2483179012345679,0.6828703703703703,2.7499844633646138,8.808571428571428,False,5.4915026717746205,True,High
Road,Flipkart,light_truck,lng,447,11000.0,8165.42,53.78,Moderate,15,6,BS-VI,3.123,0.0399,5.1199,143.37,0.7423,394.27,0.7423109090909091,0.3207382550335571,0.8820357941834451,2.750017437399735,3.5853333333333333,False,4.2515479101064795,True,High
Road,Flipkart,light_truck,lng,453,14000.0,8836.29,51.58,Low,4,5,BS-VI,3.779,0.0399,5.1199,119.93,0.6312,329.81,0.6311635714285715,0.26474613686534215,0.7280573951434879,2.750020845493204,12.895,False,5.150721454802528,True,High
Road,Flipkart,light_truck,lng,618,12000.0,6052.37,52.74,Moderate,17,3,BS-VI,3.8,0.0399,5.1199,162.79,0.5044,447.67,0.5043641666666666,0.2634142394822006,0.7243851132686084,2.7499846427913264,3.1023529411764708,False,5.176783142147206,True,High
Road,Flipkart,light_truck,lng,338,12000.0,9887.53,50.96,Moderate,17,3,BS-IV,3.785,0.0399,5.1199,89.47,0.824,246.04,0.8239608333333334,0.26470414201183434,0.7279289940828402,2.749972057672963,2.9976470588235293,False,5.1515629795702385,True,High
Road,Flipkart,light_truck,lng,499,12000.0,8320.93,65.55,Heavy,4,4,BS-IV,3.343,0.0399,5.1199,149.46,0.6934,411.02,0.6934108333333333,0.2995190380761523,0.8236873747494989,2.750033453766894,16.3875,False,4.552738780180235,True,High
Road,Flipkart,light_truck,lng,261,9000.0,4887.05,66.49,Heavy,15,4,BS-VI,3.253,0.0399,5.1199,80.24,0.543,220.66,0.5430055555555556,0.30743295019157085,0.8454406130268199,2.75,4.432666666666666,False,4.435556965467235,True,High
Road,Flipkart,light_truck,lng,529,8000.0,6257.72,58.25,Moderate,5,0,BS-VI,3.472,0.0399,5.1199,152.44,0.7822,419.21,0.782215,0.2881663516068053,0.7924574669187145,2.75,11.65,False,4.732115169008373,True,High
Road,Flipkart,light_truck,lng,605,13000.0,9954.98,66.62,Moderate,8,3,BS-IV,3.51,0.0399,5.1199,172.63,0.7658,474.73,0.7657676923076923,0.2853388429752066,0.7846776859504132,2.7499855181602273,8.3275,False,4.779013836258373,True,High
Road,Flipkart,light_truck,lng,412,9000.0,7984.21,45.48,Moderate,6,6,BS-IV,2.34,0.0399,5.1199,138.72,0.8871,381.48,0.8871344444444444,0.3366990291262136,0.9259223300970875,2.75,7.579999999999999,False,4.050015728216421,True,High
Road,Flipkart,light_truck,lng,521,13000.0,6844.85,59.13,Low,16,3,BS-IV,3.321,0.0399,5.1199,157.06,0.5265,431.92,0.5265269230769231,0.3014587332053743,0.829021113243762,2.7500318349675283,3.695625,False,4.523445513099839,True,High
Road,Flipkart,light_truck,lng,504,9000.0,7151.02,57.57,Moderate,8,5,BS-IV,3.603,0.0399,5.1199,140.08,0.7946,385.22,0.7945577777777778,0.277936507936508,0.7643253968253969,2.75,7.19625,False,4.906287316338714,True,High
Road,Flipkart,light_truck,lng,543,10000.0,8679.66,72.49,Low,16,0,BS-VI,3.997,0.0399,5.1199,136.02,0.868,374.06,0.867966,0.2504972375690608,0.6888766114180479,2.750036759300103,4.530625,False,5.443698765705918,True,High
Road,Flipkart,light_truck,lng,404,9000.0,6129.86,71.08,Low,8,4,BS-IV,3.578,0.0399,5.1199,113.15,0.6811,311.16,0.6810955555555556,0.2800742574257426,0.7701980198019802,2.749977905435263,8.885,False,4.868849060919932,True,High
Road,Flipkart,light_truck,lng,482,8000.0,5081.03,62.56,Heavy,18,3,BS-VI,3.439,0.0399,5.1199,140.24,0.6351,385.66,0.63512875,0.29095435684647303,0.8001244813278009,2.75,3.4755555555555557,False,4.686770730695431,True,High
Road,Flipkart,light_truck,lng,534,13000.0,7744.59,61.21,Heavy,16,6,BS-IV,3.203,0.0399,5.1199,166.79,0.5957,458.67,0.5957376923076924,0.31234082397003743,0.8589325842696629,2.7499850110917925,3.825625,False,4.365866518244091,True,High
Road,Amazon,light_truck,diesel,166,1800.0,1062.0,36.7,Moderate,18,5,BS-III,8.837,0.0399,5.1199,18.873,0.59,45.295,0.59,0.11369277108433735,0.27286144578313254,2.399989402850633,2.038888888888889,False,12.46049764594779,False,Medium
Road,Amazon,light_truck,diesel,119,2200.0,990.0,30.1,Moderate,18,3,BS-IV,8.538,0.0399,5.1199,13.996,0.45,32.191,0.45,0.11761344537815126,0.27051260504201685,2.300014289797085,1.6722222222222223,False,12.19911467446967,False,Medium
Road,Amazon,light_truck,diesel,62,1500.0,300.0,26.12,Moderate,13,1,BS-VI,9.595,0.0399,5.1199,6.475,0.2,13.598,0.2,0.10443548387096774,0.2193225806451613,2.10007722007722,2.0092307692307694,False,14.134783618531229,False,Medium
Road,Amazon,light_truck,diesel,124,2000.0,400.0,26.35,Heavy,18,1,BS-III,7.752,0.0399,5.1199,16.053,0.2,38.527,0.2,0.12945967741935485,0.3107016129032258,2.3999875412695446,1.463888888888889,False,10.942934957754913,False,Medium
Road,Amazon,light_truck,diesel,105,2000.0,900.0,36.56,Moderate,15,4,BS-IV,8.186,0.0399,5.1199,12.851,0.45,29.557,0.45,0.1223904761904762,0.2814952380952381,2.2999766555131895,2.4373333333333336,False,11.723028346208508,False,Medium
Road,Amazon,light_truck,diesel,171,2200.0,440.0,26.04,Low,7,1,BS-III,7.254,0.0399,5.1199,23.671,0.2,56.81,0.2,0.13842690058479531,0.33222222222222225,2.399983101685607,3.7199999999999998,False,10.234062847883099,False,Medium
Road,Amazon,light_truck,diesel,110,2000.0,400.0,32.75,Moderate,12,2,BS-VI,8.518,0.0399,5.1199,12.943,0.2,27.18,0.2,0.11766363636363636,0.24709090909090908,2.099976821447887,2.7291666666666665,False,12.545895892541118,False,Medium
Road,Amazon,light_truck,diesel,117,2200.0,1122.0,31.35,Moderate,11,5,BS-IV,9.318,0.0399,5.1199,12.56,0.51,28.888,0.51,0.10735042735042735,0.24690598290598292,2.3,2.85,False,13.365411243422873,False,Medium
Road,Amazon,light_truck,diesel,168,1500.0,810.0,27.77,Moderate,15,7,BS-VI,6.341,0.0399,5.1199,26.622,0.54,55.906,0.54,0.15846428571428572,0.3327738095238095,2.0999924874164226,1.8513333333333333,False,9.315614386397863,False,Medium
Road,Amazon,light_truck,diesel,122,2200.0,1254.0,29.39,Moderate,9,1,BS-IV,7.694,0.0399,5.1199,15.889,0.57,36.545,0.57,0.13023770491803277,0.29954918032786887,2.3000188809868463,3.2655555555555558,False,11.016617963617328,False,Medium
Road,Amazon,light_truck,diesel,152,2200.0,1078.0,26.57,Moderate,18,8,BS-VI,6.085,0.0399,5.1199,25.137,0.49,52.788,0.49,0.165375,0.3472894736842105,2.1000119345984007,1.4761111111111112,False,8.926305487212188,False,High
Road,Amazon,light_truck,diesel,143,1500.0,1080.0,28.75,Moderate,12,7,BS-VI,8.392,0.0399,5.1199,17.077,0.72,35.862,0.72,0.11941958041958044,0.2507832167832168,2.1000175674884347,2.3958333333333335,False,12.361343822175176,False,Medium
Road,Amazon,light_truck,diesel,139,1800.0,1008.0,33.09,Moderate,20,4,BS-III,7.594,0.0399,5.1199,18.304,0.56,43.93,0.56,0.13168345323741007,0.3160431654676259,2.4000218531468533,1.6545,False,10.758093275379299,False,Medium
Road,Amazon,light_truck,diesel,86,1800.0,756.0,29.31,Heavy,16,2,BS-III,7.719,0.0399,5.1199,11.255,0.42,27.012,0.42,0.13087209302325584,0.31409302325581395,2.4,1.831875,False,10.824818599141121,False,Medium
Road,Amazon,light_truck,diesel,111,1500.0,1320.0,31.42,Moderate,11,4,BS-III,8.482,0.0399,5.1199,13.181,0.88,31.634,0.88,0.11874774774774774,0.284990990990991,2.399969653288825,2.8563636363636364,False,11.930095198680519,False,Medium
Road,Amazon,light_truck,diesel,159,1800.0,1332.0,28.59,Moderate,8,6,BS-VI,7.665,0.0399,5.1199,20.844,0.74,43.772,0.74,0.13109433962264153,0.27529559748427673,2.0999808098253694,3.57375,False,11.260553521937167,False,Medium
Road,Amazon,light_truck,diesel,79,2200.0,440.0,33.42,Moderate,10,7,BS-IV,7.377,0.0399,5.1199,10.72,0.2,24.656,0.2,0.13569620253164558,0.3121012658227848,2.3,3.342,False,10.5734912394549,False,Medium
Road,Amazon,light_truck,diesel,120,2200.0,1298.0,35.18,Moderate,15,6,BS-III,7.226,0.0399,5.1199,16.666,0.59,39.998,0.59,0.13888333333333333,0.33331666666666665,2.3999759990399614,2.3453333333333335,False,10.200438019020837,False,Medium
Road,Amazon,light_truck,diesel,111,2200.0,440.0,26.9,Moderate,9,2,BS-III,8.592,0.0399,5.1199,12.948,0.2,31.075,0.2,0.11664864864864866,0.2799549549549549,2.3999845535990114,2.988888888888889,False,12.14475576667708,False,Medium
Road,Amazon,light_truck,diesel,148,1500.0,810.0,32.57,Moderate,16,1,BS-III,6.525,0.0399,5.1199,22.688,0.54,54.451,0.54,0.1532972972972973,0.36791216216216216,2.399991184767278,2.035625,False,9.241312287112397,False,High
Road,Amazon,light_truck,diesel,140,2200.0,440.0,29.38,Moderate,11,2,BS-III,9.749,0.0399,5.1199,14.385,0.2,34.524,0.2,0.10275,0.2466,2.4,2.670909090909091,False,13.787510137875103,False,Medium
Road,Amazon,light_truck,diesel,130,2200.0,968.0,27.57,Low,11,7,BS-VI,7.353,0.0399,5.1199,17.785,0.44,37.349,0.44,0.1368076923076923,0.2873,2.1000281135788583,2.5063636363636363,False,10.79021271694695,False,Medium
Road,Amazon,light_truck,diesel,99,1800.0,990.0,33.22,Low,16,1,BS-VI,8.146,0.0399,5.1199,12.269,0.55,25.765,0.55,0.12392929292929293,0.26025252525252524,2.100008150623523,2.07625,False,11.911539177633564,False,Medium
Road,Amazon,light_truck,diesel,130,1500.0,870.0,30.57,Moderate,12,8,BS-III,8.269,0.0399,5.1199,15.823,0.58,37.975,0.58,0.12171538461538461,0.2921153846153846,2.3999873601719015,2.5475,False,11.639193069712896,False,Medium
Road,Amazon,light_truck,diesel,123,2200.0,440.0,26.61,Heavy,15,5,BS-III,6.602,0.0399,5.1199,18.746,0.2,44.99,0.2,0.15240650406504064,0.36577235772357725,2.399978662114585,1.774,False,9.295340641033428,False,High
Road,Amazon,light_truck,electric,61,1500.0,1271.22,34.43,Low,19,4,Electric,7.6615,0.03946,2.4386,17.783,0.8475,1.9997,0.84748,0.29152459016393445,0.03278196721311476,0.11245009278524433,1.8121052631578947,False,33.934818052657846,True,Low
Road,Amazon,light_truck,electric,129,1200.0,1132.26,36.99,Heavy,56,6,Electric,7.6615,0.03819,4.949,17.783,0.9435,4.0582,0.94355,0.1378527131782946,0.031458914728682175,0.22820671427768094,0.6605357142857143,False,39.041611094036966,False,Low
Road,Amazon,light_truck,electric,65,1500.0,777.54,42.05,Heavy,19,1,Electric,7.6615,0.04498,2.9426,17.783,0.5184,2.4129,0.5183599999999999,0.2735846153846154,0.03712153846153846,0.1356857673058539,2.2131578947368418,False,30.59371497985018,True,Low
Road,Amazon,light_truck,electric,144,1800.0,1534.8,45.2,Moderate,58,4,Electric,7.6615,0.0414,5.9695,17.783,0.8527,4.895,0.8526666666666667,0.12349305555555556,0.033993055555555554,0.2752628915256143,0.7793103448275862,False,37.51539456173411,False,Low
Road,Amazon,light_truck,electric,197,1500.0,1377.82,42.54,Low,43,0,Electric,7.6615,0.03647,7.2203,17.783,0.9185,5.9206,0.9185466666666666,0.09026903553299492,0.030053807106598985,0.3329359500646685,0.9893023255813953,False,44.35165053588145,False,Low
Road,Amazon,light_truck,electric,144,1500.0,1132.28,37.04,Low,34,3,Electric,7.6615,0.03698,5.3514,17.783,0.7549,4.3881,0.7548533333333333,0.12349305555555556,0.030472916666666666,0.24675813979643477,1.0894117647058823,False,40.913646482688776,False,Low
Road,Amazon,light_truck,electric,58,1500.0,669.06,47.29,Low,54,4,Electric,7.6615,0.03737,2.1873,17.783,0.446,1.7936,0.44603999999999994,0.3066034482758621,0.030924137931034483,0.10086037226564697,0.8757407407407407,False,35.5987408515876,True,Low
Road,Amazon,light_truck,electric,119,2000.0,1945.08,44.78,Low,43,6,Electric,7.6615,0.03977,4.7489,17.783,0.9725,3.8941,0.97254,0.14943697478991597,0.03272352941176471,0.21897879997750658,1.0413953488372094,False,37.250835160197035,False,Low
Road,Amazon,light_truck,electric,78,2000.0,1370.75,33.02,Low,43,0,Electric,7.6615,0.03955,3.0944,17.783,0.6854,2.5374,0.685375,0.2279871794871795,0.03253076923076923,0.14268683574200078,0.7679069767441861,False,35.126339240118256,False,Low
Road,Amazon,light_truck,electric,175,1000.0,702.73,33.45,Low,60,3,Electric,7.6615,0.04265,7.4898,17.783,0.7027,6.1416,0.70273,0.10161714285714286,0.03509485714285714,0.3453635494573469,0.5575,False,38.33506271249116,False,Low
Road,Amazon,light_truck,electric,128,2000.0,990.5,37.46,Moderate,39,3,Electric,7.6615,0.04175,5.3695,17.783,0.4953,4.403,0.49525,0.1389296875,0.0343984375,0.24759601866951578,0.9605128205128205,False,36.26897351571611,False,Low
Road,Amazon,light_truck,electric,151,1000.0,873.54,42.95,Low,36,0,Electric,7.6615,0.03733,5.6678,17.783,0.8735,4.6476,0.87354,0.1177682119205298,0.030778807947019867,0.2613507282235843,1.1930555555555555,False,40.981142947276275,False,Low
Road,Amazon,light_truck,electric,107,1500.0,1251.36,43.13,Heavy,24,2,Electric,7.6615,0.03592,3.8786,17.783,0.8342,3.1805,0.83424,0.166196261682243,0.02972429906542056,0.17885058763988076,1.7970833333333334,False,39.65949155084648,False,Low
Road,Amazon,light_truck,electric,149,1500.0,879.21,43.12,Heavy,40,1,Electric,7.6615,0.04113,6.1506,17.783,0.5861,5.0435,0.58614,0.11934899328859061,0.033848993288590604,0.2836135635157172,1.0779999999999998,False,37.92176483867193,False,Low
Road,Amazon,light_truck,electric,190,1500.0,1103.03,42.87,Moderate,23,5,Electric,7.6615,0.04221,8.0494,17.783,0.7354,6.6005,0.7353533333333333,0.09359473684210527,0.03473947368421053,0.37116909407861437,1.8639130434782607,False,39.47005952199632,False,Low
Road,Amazon,light_truck,electric,192,2000.0,912.14,43.41,Heavy,38,0,Electric,7.6615,0.03781,7.2622,17.783,0.4561,5.955,0.45607,0.09261979166666667,0.031015625,0.3348703818253388,1.1423684210526315,False,43.038642033663315,False,Low
Road,Amazon,light_truck,electric,77,1200.0,726.05,45.32,Low,29,1,Electric,7.6615,0.03287,2.5323,17.783,0.605,2.0765,0.6050416666666666,0.23094805194805196,0.026967532467532467,0.1167688241579036,1.562758620689655,False,41.411605807926115,False,Low
Road,Amazon,light_truck,electric,94,1000.0,704.61,40.8,Heavy,48,0,Electric,7.6615,0.04169,3.9343,17.783,0.7046,3.2261,0.70461,0.1891808510638298,0.034320212765957446,0.18141483439239722,0.85,False,34.423295754280815,False,Low
Road,Amazon,light_truck,electric,181,2000.0,957.26,37.53,Low,26,6,Electric,7.6615,0.0401,7.2765,17.783,0.4786,5.9667,0.47863,0.0982486187845304,0.03296519337016575,0.33552831355789237,1.4434615384615386,False,40.51328619739194,False,Low
Road,Amazon,light_truck,electric,143,1200.0,999.25,30.87,Moderate,58,5,Electric,7.6615,0.03714,5.3374,17.783,0.8327,4.3767,0.8327083333333334,0.12435664335664337,0.030606293706293704,0.24611707810830563,0.5322413793103449,False,40.71440632656744,False,Low
Road,Amazon,light_truck,electric,116,1500.0,1277.15,45.68,Low,49,1,Electric,7.6615,0.035,4.0821,17.783,0.8514,3.3473,0.8514333333333334,0.15330172413793106,0.02885603448275862,0.18823033233987516,0.9322448979591836,False,41.17788024719192,False,Low
Road,Amazon,light_truck,electric,171,1800.0,1696.29,33.88,Heavy,51,3,Electric,7.6615,0.04091,7.0075,17.783,0.9424,5.7462,0.9423833333333334,0.10399415204678364,0.03360350877192982,0.32312883090592137,0.6643137254901962,False,39.374722440032116,False,Low
Road,Amazon,light_truck,electric,92,1800.0,1263.14,38.37,Low,27,6,Electric,7.6615,0.03956,3.6502,17.783,0.7017,2.9932,0.7017444444444445,0.19329347826086957,0.03253478260869565,0.16831805657088228,1.421111111111111,False,35.90981598440504,False,Low
Road,Amazon,light_truck,electric,180,1000.0,784.71,47.48,Heavy,21,5,Electric,7.6615,0.04595,8.3147,17.783,0.7847,6.8181,0.78471,0.09879444444444445,0.03787833333333333,0.38340549963448234,2.260952380952381,False,36.52234345847184,False,Low
Road,Amazon,light_truck,electric,177,1500.0,675.49,33.21,Moderate,47,1,Electric,7.6615,0.04156,7.384,17.783,0.4503,6.0549,0.45032666666666665,0.10046892655367233,0.034208474576271186,0.34048810661868073,0.7065957446808511,False,39.185848630283985,False,Low
Road,Vrl Logistics,medium_truck,diesel,84,3500.0,700.0,40.7,Heavy,15,8,BS-IV,4.174,0.0399,5.1199,20.307,0.2,46.706,0.2,0.24175,0.5560238095238096,2.2999950755896985,2.7133333333333334,False,5.934988788368403,False,High
Road,Vrl Logistics,medium_truck,diesel,198,5000.0,1000.0,41.97,Heavy,7,5,BS-VI,4.127,0.0399,5.1199,48.095,0.2,100.999,0.2,0.2429040404040404,0.5100959595959595,2.0999896039089303,5.9957142857142856,False,6.077267513281995,False,High
Road,Vrl Logistics,medium_truck,diesel,73,4500.0,900.0,45.23,Moderate,10,6,BS-IV,4.377,0.0399,5.1199,16.788,0.2,38.612,0.2,0.22997260273972603,0.5289315068493151,2.2999761734572313,4.523,False,6.238948012596547,False,High
